,Global,0,1,2,3,4,5
0,0.8645119062198925,3.557730282398969e-06,0.0613031387521024,0.07922259341708576,0.06803604262121266,0.10548824191051585,0.08459314037101086
1,0.8752341996048111,0.061567537128314524,7.3549757090359715e-06,0.04581993987455461,0.03228379260235031,0.03338463921646962,0.030550430401502675
2,0.8712821517721446,0.06243954039317028,0.04194780737384911,1.0739586289051377e-05,0.06877731606563897,0.10304500021467895,0.11659454820693158
3,0.8742830315118082,0.07890041836112058,0.08469229706518433,0.019945486167973387,3.5136438076312245e-06,0.03923523496450165,0.06688972673019511
4,0.8688080106178792,0.13380072010995778,0.02188113976983003,0.044126279620614446,0.0365627512869876,8.601686846060956e-06,0.06292279344643674
5,0.873861964916105,0.153380168757394,0.123373234262249,0.15709014821864134,0.06654215513509448,0.1099038332361955,2.14385866279284e-06
