,Global,0,1,2,3,4
0,2.2154301404953003e-05,0.0,5.829986184835434e-05,5.627144128084183e-05,5.6832097470760345e-05,5.8381352573633194e-05
1,2.4829991161823273e-05,5.830172449350357e-05,0.0,6.005726754665375e-05,6.153713911771774e-05,6.320187821984291e-05
2,2.4298205971717834e-05,5.627144128084183e-05,6.005819886922836e-05,0.0,6.000511348247528e-05,6.406288594007492e-05
3,2.3484230041503906e-05,5.683302879333496e-05,6.153713911771774e-05,6.000511348247528e-05,0.0,5.809403955936432e-05
4,2.458551898598671e-05,5.8380886912345886e-05,6.320187821984291e-05,6.406381726264954e-05,5.809403955936432e-05,0.0
