,Global,0,1,2,3,4
0,2.598576247692108e-05,0.0,6.872881203889847e-05,6.634369492530823e-05,5.907006561756134e-05,6.119254976511002e-05
1,2.86223366856575e-05,6.872881203889847e-05,0.0,6.749946624040604e-05,6.47474080324173e-05,6.748829036951065e-05
2,2.4790875613689423e-05,6.634369492530823e-05,6.749946624040604e-05,0.0,5.651172250509262e-05,5.893409252166748e-05
3,2.226419746875763e-05,5.907006561756134e-05,6.47474080324173e-05,5.651172250509262e-05,0.0,5.6426040828228e-05
4,2.372823655605316e-05,6.119254976511002e-05,6.748829036951065e-05,5.893409252166748e-05,5.6426040828228e-05,0.0
