,Global,0,1,2,3,4,5
0,-1.731701421172604,-2.302585092994066e-18,-0.5779586396775598,-0.5908686054368444,-0.5599163638770539,-0.7288900476392316,-0.08542722994463922
1,-1.742579453236433,-0.6768867526062962,-2.302585092994095e-18,-0.31226977387987176,-0.36089618560275266,-0.5861499244225918,-0.4538279064659819
2,-1.7336340100111338,-0.5858098417588509,-0.20378373118015863,-2.3025850929940046e-18,-0.36930664652369527,-0.6136811922801926,-0.3800343684451716
3,-1.7654012376270567,-0.637555889415172,-0.33407728653856245,-0.46120262051911,-2.3025850929940678e-18,-0.6849440857729909,-0.4152594984286495
4,-1.7700199709341102,-0.40896749481553524,-0.17073177744463983,-0.2871938829359467,-0.2686007125163304,-2.302585092994057e-18,-0.23181306675104618
5,-1.7771204185043588,-0.3187482879412399,-0.5925329350240061,-0.6085260059674333,-0.5546556639931796,-0.7884741891440195,-2.302585092994038e-18
