,Global,0,1,2,3,4
0,0.8028807303947356,0.00031877479680432,0.05916279812620822,0.06663185473384542,0.056200863379316145,0.06697812834298411
1,0.8157046897294085,0.10541163666996214,4.0703486611834594e-05,0.05628408332508114,0.012524234838364167,0.056147588644615644
2,0.8119193786407777,0.086715488536674,0.0715510314019209,5.7895904965603174e-05,0.054960941846118036,0.062258379423841485
3,0.7976917483706825,0.08187519138566345,0.020016066072093334,0.06574420388650942,0.0002498793904486725,0.07814052591446202
4,0.8121772108273112,0.06643429710207564,0.05307240213768381,0.04487915175579199,0.05923532721447021,3.7840761352782926e-05
