,Global,0,1,2,3,4
0,0.19485045230943787,0.8971926453695604,0.9311139105912071,0.9630382039641121,0.9482027316531946,0.9366557872221647
1,0.18250542464123212,0.9307402911307951,0.9540121170683007,0.9160719576547337,0.9244140590693308,0.9081518333844586
2,0.19406373336035979,0.8906996467526278,0.8839425076554059,0.9282475931710745,0.8649587220918931,0.8741026868214599
3,0.19030085897342736,0.9493936066167983,0.9457219135326527,0.9258737512715052,0.97723955962642,0.9453106254666066
4,0.18940474288544196,0.9366438612811927,0.9095296221225576,0.9128915598838934,0.94540873783957,0.9611948168089367
