,Global,0,1,2,3
0,0.0002757426118478179,0.0,0.00040917194564826787,0.0004478332994040102,0.000786463962867856
1,0.00024655915331095457,0.00040917194564826787,0.0,0.00045087840408086777,0.0007092176238074899
2,0.00023674711701460183,0.0004478332994040102,0.00045087840408086777,0.0,0.0006245005642995238
3,0.00023547664750367403,0.000786463962867856,0.0007092176238074899,0.0006245005642995238,0.0
